城市 区 方位 房屋名 大小 租赁方式 朝向 月租 计费方式 几室 几厅 几卫 入住 租期 看房 所在楼层 总楼高 电梯 车位 用水 用电 燃气 供暖 
4 9 115 1585 28 1 2 2500 0 1 1 1 2 0 1 2 4 1 0 2 2 1 0
4 13 101 641 83 1 2 2800 0 2 1 1 2 0 1 2 4 1 0 1 1 1 0
4 9 86 161 15 1 2 1300 3 2 1 1 2 12 4 2 6 1 2 1 1 1 0
4 13 85 938 83 1 2 1500 0 2 1 1 2 0 1 1 13 1 0 0 0 0 0
4 6 151 192 56 1 2 3800 0 1 1 1 2 0 1 2 6 1 0 1 1 1 0
4 1 159 1059 70 1 2 1800 0 2 1 1 2 0 1 2 17 1 0 1 1 0 0
4 9 86 161 20 1 2 1650 3 4 1 2 2 12 4 3 5 1 0 1 1 1 0
4 9 86 161 20 1 2 1500 3 3 1 1 2 12 4 3 5 1 0 1 1 1 0
4 13 109 1235 20 1 2 2200 3 3 1 3 2 12 4 3 6 0 2 0 0 0 0
4 10 65 189 40 1 2 4200 0 1 1 1 1 0 3 2 6 1 0 1 1 1 0
4 3 56 411 105 1 2 12000 1 2 2 2 2 12 1 2 9 2 0 1 1 1 0
4 11 113 1179 28 1 2 1600 0 1 0 1 2 0 1 2 6 1 0 1 1 1 0
4 6 89 600 15 1 2 2500 3 3 1 1 2 12 4 2 6 1 0 1 1 1 0
4 8 47 315 42 1 2 6300 1 1 1 1 1 12 1 3 7 2 0 1 1 2 2
4 13 29 92 74 1 2 3800 1 2 1 1 1 12 1 3 6 1 0 1 1 1 0
4 13 83 265 15 1 2 1800 3 2 0 1 2 12 4 3 6 1 0 1 1 2 0
4 13 78 456 15 1 2 1780 3 4 0 4 2 12 4 1 14 2 0 1 1 2 0
4 12 129 1259 60 1 2 4700 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 10 117 1010 12 1 2 2760 1 4 1 2 2 24 4 1 28 2 0 1 1 1 0
4 17 136 241 117 1 2 3300 0 3 2 2 2 0 1 3 7 1 0 1 1 1 0
4 12 76 1117 31 1 2 5800 1 1 0 1 2 24 1 2 7 1 0 1 1 1 0
4 13 83 493 23 1 2 1950 3 3 1 2 2 12 4 2 33 0 0 0 0 0 0
4 6 151 1453 36 1 2 3600 1 1 0 1 1 36 1 3 6 1 0 1 1 1 0
4 11 70 900 25 1 2 1280 1 3 1 1 2 12 4 3 11 2 0 1 1 2 0
4 12 106 718 33 1 2 4600 1 1 1 1 1 36 1 3 5 1 0 1 1 1 2
4 13 58 1253 95 1 2 3500 1 2 2 1 2 12 1 3 6 1 0 1 1 2 2
4 17 128 533 12 1 4 1650 3 1 0 1 2 12 4 3 3 0 0 0 0 0 2
4 3 21 12 99 1 2 12800 0 3 1 1 2 0 1 2 20 2 0 1 1 2 2
4 1 142 439 8 1 2 1080 1 4 1 1 2 12 4 3 14 0 2 0 0 0 2
4 13 77 1145 98 1 2 3800 0 3 2 1 2 0 1 3 18 2 0 1 1 1 0
4 12 26 1139 40 1 2 5000 0 1 1 1 2 0 1 2 6 1 0 1 1 1 0
4 13 78 1554 15 1 2 1500 3 3 1 3 2 12 4 2 6 1 2 1 1 1 0
4 13 71 1284 79 1 2 3200 0 2 2 1 2 0 1 2 6 1 0 1 1 1 0
4 5 121 4 31 1 2 3800 0 1 0 1 1 0 1 3 6 1 0 1 1 2 0
4 13 58 915 25 1 2 1900 5 1 0 1 2 12 4 1 6 1 2 1 1 2 0
4 13 137 670 25 1 2 2000 3 3 1 1 2 12 4 2 11 2 2 1 1 1 0
4 13 85 637 65 1 2 2500 0 1 1 1 2 0 1 3 17 1 0 2 2 1 0
4 13 78 1554 20 1 2 1500 3 3 1 1 2 12 4 2 6 1 0 1 1 1 0
4 13 41 1477 50 1 2 3400 0 1 1 1 1 0 1 3 6 1 0 1 1 2 0
4 6 89 1308 43 1 2 3600 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 29 1224 74 1 2 3800 1 2 1 1 1 12 1 1 6 1 0 1 1 1 0
4 6 5 1011 34 1 2 3500 0 1 0 1 2 0 1 3 5 1 0 1 1 1 0
4 12 76 1276 37 1 2 4800 0 1 1 1 2 0 1 2 6 1 0 1 1 2 0
4 8 95 284 14 1 4 3100 3 4 1 2 2 24 4 2 28 0 0 0 0 0 0
4 9 86 979 22 1 2 1900 3 4 2 2 2 24 4 2 5 1 2 1 1 1 0
4 17 67 946 65 1 2 2000 0 1 1 1 2 0 1 3 18 1 0 1 1 1 0
4 12 106 1429 83 1 2 6500 1 2 1 1 2 36 1 3 6 1 0 1 1 1 1
4 6 151 388 59 1 2 4500 1 2 1 1 2 24 1 3 6 1 0 1 1 1 0
4 17 67 1508 70 1 2 3500 0 2 1 1 2 0 1 1 12 1 0 1 1 1 0
4 13 78 374 20 1 2 1680 3 3 0 3 2 12 4 2 18 1 2 1 1 1 0
4 13 85 380 81 1 2 2300 0 2 1 1 2 0 1 2 4 1 0 1 1 2 2
4 8 95 930 37 1 2 7500 1 1 0 1 2 12 1 3 7 1 0 1 1 1 0
4 9 124 1180 57 1 2 2500 0 2 1 1 2 0 1 3 6 1 0 1 1 2 2
4 8 47 1475 14 1 2 4200 3 4 2 2 2 12 4 3 29 2 0 1 1 2 0
4 3 21 1090 62 1 1 11000 1 2 1 1 2 24 1 2 26 2 0 1 1 2 2
4 13 41 32 32 1 2 3500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 4 69 1515 10 1 4 1360 1 4 1 2 2 12 4 1 6 1 2 1 1 2 0
4 2 139 1040 11 1 2 1260 1 4 1 2 2 12 4 3 18 2 2 1 1 2 0
4 4 125 1195 6 1 2 1060 1 3 1 1 2 12 4 3 14 0 0 0 0 0 0
4 3 116 227 101 1 2 12000 1 2 2 1 1 36 1 1 25 2 0 1 1 2 2
4 13 41 1568 43 1 2 3500 0 1 1 1 2 0 1 2 6 1 0 1 1 1 0
4 12 46 1091 57 1 2 7000 1 2 0 1 1 12 1 2 6 1 0 1 1 1 0
4 12 160 1416 40 1 2 6000 0 1 1 1 2 0 1 3 6 1 0 1 1 2 0
4 8 32 1605 49 1 2 7200 1 1 1 1 2 24 1 3 7 1 0 1 1 2 2
4 14 16 116 15 1 4 1900 3 4 1 1 2 24 4 2 27 1 0 1 1 1 0
4 5 110 1007 40 1 2 4200 0 1 1 1 2 0 1 2 6 1 0 1 1 2 1
4 12 76 138 46 1 2 6500 1 2 0 1 2 12 1 2 6 1 0 1 1 1 0
4 12 160 823 50 1 2 6200 1 2 0 1 2 36 1 2 6 1 0 1 1 1 0
4 13 78 957 12 1 2 1500 3 3 0 3 2 12 4 2 6 1 2 1 1 1 0
4 9 93 1244 15 1 2 1890 1 3 1 1 2 12 4 3 6 1 2 1 1 2 0
4 4 69 1515 14 1 2 1490 1 4 1 2 2 12 4 1 6 2 2 1 1 2 0
4 13 31 585 29 1 2 3800 0 1 1 1 2 0 1 2 5 1 0 1 1 2 0
4 12 76 1065 10 1 2 2800 3 4 1 2 2 12 4 1 26 2 0 1 1 1 2
4 12 99 1239 62 1 2 4600 0 2 1 1 2 0 1 3 29 2 0 1 1 1 0
4 5 8 502 55 1 2 4200 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 3 9 914 91 1 2 11500 1 2 1 1 2 12 1 1 31 2 0 1 1 2 0
4 13 85 287 100 1 2 2200 0 2 2 1 2 0 1 2 6 1 0 1 1 1 0
4 13 78 1554 18 1 2 1400 3 3 1 1 2 12 4 1 6 1 2 1 1 1 0
4 13 119 1494 31 1 2 3800 0 1 0 1 1 0 1 2 6 1 0 1 1 1 0
4 12 24 1006 40 1 2 5500 1 1 1 1 2 0 1 2 6 1 0 1 1 1 0
4 12 17 541 56 1 2 5300 0 1 1 1 2 0 1 2 28 2 0 1 1 1 0
4 13 12 488 10 1 2 2230 1 3 1 1 2 12 4 1 6 1 0 1 1 2 0
4 13 141 936 88 1 2 2500 0 2 2 1 2 0 1 1 6 1 0 1 1 1 2
4 10 13 1343 30 1 4 4300 0 1 0 1 2 0 1 2 5 1 0 1 1 1 0
4 8 47 1417 12 1 2 3950 3 4 2 2 2 12 4 2 28 2 0 1 1 2 0
4 12 102 1481 28 1 2 3100 3 4 1 1 2 12 4 2 6 1 0 1 1 2 0
4 7 163 595 10 1 4 2400 1 4 1 1 2 24 4 3 6 1 0 1 1 1 0
4 13 37 1546 41 1 2 2500 0 1 1 1 2 0 1 1 29 1 0 2 2 1 0
4 13 119 1581 30 1 2 3000 0 1 1 1 1 0 1 3 6 1 0 1 1 1 0
4 12 99 1130 79 1 2 5500 0 2 2 1 2 0 1 3 12 2 0 1 1 2 0
4 3 162 697 142 1 2 14000 1 3 2 2 1 36 1 3 34 2 0 1 1 2 2
4 5 8 885 34 1 2 4200 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 9 42 117 29 1 2 1680 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
4 9 42 1390 29 1 2 1680 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
4 9 86 625 12 1 2 1600 3 3 0 1 2 12 4 2 18 2 2 1 1 2 2
4 9 86 625 14 1 2 1600 3 4 2 2 2 12 4 2 18 2 2 1 1 2 2
4 3 21 81 59 1 8 10000 1 2 1 1 2 12 1 2 6 1 0 1 1 2 1
4 12 46 1218 53 1 2 5500 1 1 1 1 2 36 1 2 5 1 0 1 1 2 0
4 12 76 330 50 1 2 6000 1 1 1 1 2 12 1 1 6 1 0 1 1 1 0
4 9 86 625 14 1 2 1600 3 3 1 1 2 12 4 1 18 2 2 1 1 2 2
4 17 67 1208 65 1 2 2500 0 3 1 1 2 0 1 3 6 1 0 1 1 1 0
4 3 162 788 170 1 2 15000 1 3 2 2 2 36 1 3 32 2 0 1 1 2 2
4 5 110 206 49 1 2 4500 0 2 0 1 2 0 1 3 6 1 0 1 1 2 2
4 5 8 832 39 1 2 4000 0 1 1 1 2 0 1 3 5 1 0 1 1 1 0
4 12 160 976 30 1 2 4800 0 1 1 1 2 0 1 1 6 1 0 1 1 2 0
4 9 86 625 13 1 2 1600 3 4 2 2 2 12 4 2 18 2 2 1 1 2 2
4 9 86 625 14 1 2 1600 3 3 0 1 2 12 4 2 18 2 2 1 1 2 2
4 13 85 1198 100 1 2 2200 0 2 2 1 2 0 1 3 17 1 0 1 1 1 0
4 11 6 268 90 1 2 1500 0 3 1 1 2 0 1 2 16 1 0 1 1 1 0
4 9 86 625 10 1 2 1600 3 4 2 2 2 12 4 2 18 2 2 1 1 2 2
4 8 47 764 46 1 2 7300 1 1 1 1 2 24 1 3 4 1 0 1 1 2 2
4 17 136 1296 66 1 2 3000 0 3 1 1 2 0 1 3 6 1 0 1 1 2 0
4 6 75 292 49 1 2 3700 0 1 1 1 2 0 1 -2 6 1 0 1 1 1 0
4 13 58 682 20 1 2 1800 1 4 1 2 2 12 4 3 6 1 2 1 1 2 0
4 12 160 940 52 1 2 6500 0 2 1 1 2 0 1 1 6 1 0 1 1 1 2
4 12 26 922 91 1 2 6800 1 2 2 1 2 24 1 1 24 2 0 1 1 1 0
4 12 76 1426 46 1 4 6000 0 1 1 1 1 0 3 3 18 2 0 1 1 2 0
4 9 86 716 18 1 2 1100 3 3 1 1 2 12 4 1 11 1 1 1 1 1 0
4 10 157 996 25 1 1 2600 3 1 0 1 2 12 4 3 1 1 2 1 1 1 0
4 13 85 1300 66 1 2 2200 0 2 2 1 2 0 1 3 5 1 0 1 1 1 0
4 8 95 567 16 1 2 4550 3 4 2 2 2 12 4 1 30 0 2 1 1 2 0
4 12 26 798 25 1 2 2800 3 3 2 2 2 24 4 1 30 2 2 1 1 2 0
4 8 95 1364 52 1 2 7800 0 1 1 1 2 0 1 2 27 2 0 1 1 1 2
4 6 131 377 20 1 2 3100 3 3 2 2 2 12 4 3 34 2 0 1 1 1 0
4 5 11 1110 13 1 2 3000 1 1 0 1 2 36 1 3 6 1 0 1 1 1 0
4 3 133 1455 80 1 6 13500 1 2 1 1 1 36 1 3 6 1 0 1 1 1 0
4 13 29 289 45 1 2 3500 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 11 6 136 62 1 2 1600 0 1 1 1 2 0 1 2 8 2 0 1 1 2 0
4 8 146 1347 9 1 1 3590 1 3 1 1 2 12 4 3 28 0 0 0 0 0 0
4 12 26 798 28 1 2 3100 3 3 0 3 2 12 4 3 24 2 2 1 1 2 0
4 13 109 610 18 1 2 2200 3 3 1 3 2 12 4 1 6 1 0 1 1 2 0
4 6 75 385 48 1 2 4000 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 120 1454 47 1 2 3800 0 1 1 1 2 0 1 3 7 1 0 1 1 1 0
4 9 118 1561 29 1 2 1899 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
4 12 76 1203 44 1 2 6300 0 1 1 1 1 12 1 3 24 2 0 1 1 2 0
4 6 64 269 44 1 2 4500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 6 64 323 13 1 4 2490 1 4 1 2 2 12 4 1 4 1 0 1 1 2 0
4 6 89 1076 42 1 2 3700 0 1 1 1 1 0 1 3 7 2 0 1 1 2 0
4 9 93 181 18 1 2 1800 3 4 1 2 2 12 4 3 6 1 0 1 1 1 0
4 8 146 46 75 1 2 8500 1 2 2 1 2 12 1 1 7 1 0 1 1 1 0
4 11 113 1472 40 1 2 1700 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 12 99 1184 81 1 2 6500 1 2 2 1 2 36 1 1 15 2 0 1 1 2 0
4 9 86 271 20 1 2 1800 3 3 1 1 2 12 4 2 18 0 0 0 0 0 0
4 6 89 864 39 1 2 3800 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 7 50 1136 27 1 2 3900 0 1 0 1 2 0 1 1 4 1 0 1 1 1 0
4 13 109 1294 28 1 2 2200 3 3 1 3 2 12 4 3 14 0 0 0 0 0 0
4 13 71 1396 79 1 2 3600 0 2 1 1 2 0 1 1 6 1 0 1 1 1 0
4 13 78 368 25 1 2 2100 3 3 1 1 2 12 4 2 6 1 2 1 1 2 0
4 13 85 660 109 1 2 3000 0 2 2 1 2 12 1 2 6 1 0 1 1 1 2
4 3 116 910 112 1 2 12000 1 2 2 2 2 24 1 2 21 2 0 1 1 1 0
4 13 41 1032 15 1 4 2100 3 4 1 1 2 12 4 3 6 1 1 1 1 2 2
4 13 41 186 37 1 4 3650 0 2 1 1 2 0 1 1 23 2 0 2 2 1 0
4 3 21 81 66 1 1 15000 1 3 1 1 2 36 1 3 5 1 0 1 1 2 1
4 13 85 1303 106 1 2 2300 0 3 1 1 2 0 1 2 11 2 0 1 1 1 0
4 3 56 433 64 1 2 10000 1 1 1 1 1 36 1 1 30 2 0 1 1 2 0
4 17 136 932 52 1 2 2300 0 2 1 1 2 0 1 2 6 1 0 1 1 1 0
4 13 58 632 53 1 2 3200 0 1 1 1 2 0 1 2 6 1 0 1 1 1 0
4 12 76 1497 11 1 1 3090 1 3 1 1 2 12 4 2 29 0 0 0 0 0 0
4 13 78 609 22 1 2 1650 5 4 0 3 2 12 4 3 6 1 0 1 1 2 0
4 5 110 206 39 1 2 4300 0 1 1 0 2 0 1 3 6 1 0 1 1 2 2
4 12 24 889 42 1 2 5500 1 1 1 1 2 12 1 1 6 1 0 1 1 1 0
4 6 131 377 18 1 6 2600 3 4 1 2 2 12 4 1 33 2 0 1 1 1 0
4 12 17 541 90 1 2 7000 0 2 2 1 2 0 1 2 27 2 0 1 1 1 0
4 3 116 386 106 1 2 15000 1 2 2 1 2 36 1 1 11 2 0 1 1 1 0
4 17 7 492 83 1 2 2500 0 1 1 1 2 0 1 3 4 1 0 1 1 1 0
4 8 47 778 62 1 2 9000 1 2 1 1 2 36 1 2 24 2 0 1 1 2 0
4 3 38 1199 91 1 6 9500 1 2 2 1 2 36 4 2 18 2 0 1 1 1 0
4 12 17 541 90 1 2 5800 0 2 2 1 2 0 1 2 26 2 0 1 1 1 0
4 12 54 350 68 1 2 6500 1 2 1 1 2 24 1 3 6 1 0 1 1 1 2
4 8 95 709 65 1 2 8800 1 2 2 1 2 36 1 3 7 1 0 1 1 2 2
4 9 93 70 20 1 2 1800 3 3 1 1 2 12 4 1 13 0 0 0 0 0 0
4 13 37 1108 89 1 2 3500 0 2 2 1 2 0 1 1 16 2 0 1 1 2 2
4 3 19 226 99 1 2 12000 0 2 2 1 1 0 1 1 35 2 0 1 1 2 0
4 10 13 1192 38 1 6 4300 1 1 1 1 2 12 1 1 6 1 0 1 1 1 0
4 6 5 414 18 1 2 2700 3 3 1 1 2 12 4 2 21 1 0 0 0 0 0
4 7 50 1562 17 1 1 2800 3 4 1 1 2 0 4 1 31 2 0 1 1 1 0
4 1 33 1240 18 1 2 1200 3 5 1 3 2 12 4 2 3 0 0 0 0 0 0
4 17 136 678 10 1 4 1290 1 4 1 2 2 12 4 3 10 2 0 1 1 2 0
4 12 76 154 65 1 2 6800 1 2 1 1 2 24 3 3 18 2 0 1 1 1 0
4 5 110 207 36 1 2 4200 1 1 0 1 1 12 1 1 6 1 0 1 1 2 0
4 17 136 678 13 1 2 1530 1 3 1 1 2 12 4 2 6 1 0 1 1 2 0
4 17 136 678 13 1 2 1630 1 4 1 2 2 12 4 3 9 2 0 1 1 2 0
4 2 139 1040 8 1 4 1060 1 3 1 1 2 12 4 1 24 2 2 1 1 2 0
4 12 76 1380 64 1 3 6700 1 1 1 1 1 24 1 3 23 2 0 1 1 2 0
4 13 37 329 73 1 2 3000 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 85 994 83 1 2 2800 0 3 1 1 2 0 1 2 6 1 0 1 1 1 0
4 11 130 674 105 1 2 1600 0 2 2 2 2 0 1 -2 6 1 0 1 1 1 0
4 13 37 273 87 1 2 3400 0 2 2 1 2 0 1 2 11 2 0 1 1 1 0
4 2 139 1040 11 1 2 1290 1 4 1 2 2 12 4 2 18 0 0 0 0 0 0
4 5 11 852 31 1 4 3800 1 1 1 1 2 12 1 2 3 1 0 1 1 1 0
4 8 95 779 44 1 2 9800 0 1 1 1 2 0 1 3 30 2 0 1 1 2 2
4 13 100 1588 101 1 2 1800 0 3 2 1 2 0 1 1 6 1 0 1 1 1 0
4 2 139 1040 11 1 2 1260 1 4 1 2 2 12 4 3 18 2 2 1 1 2 0
4 6 151 192 56 1 2 3800 0 1 1 1 1 0 3 3 6 1 0 1 1 1 1
4 13 58 1365 116 1 2 2400 1 3 2 2 2 24 1 2 14 1 0 1 1 2 0
4 2 139 1040 11 1 4 1090 1 4 1 2 2 12 4 3 18 2 2 1 1 2 0
4 13 55 794 75 1 2 2500 0 2 2 1 2 0 1 3 14 2 0 1 1 1 0
4 12 24 458 93 1 2 7000 1 2 1 1 2 0 1 1 22 2 0 1 1 1 0
4 12 150 303 90 1 2 6400 1 2 2 1 2 24 1 3 10 1 0 0 0 2 0
4 2 139 1040 11 1 2 1260 1 4 1 2 2 12 4 3 18 2 2 1 1 2 0
4 13 37 273 52 1 2 2600 0 1 1 1 1 0 5 2 5 1 0 1 1 1 0
4 9 18 240 20 1 4 2200 0 1 0 1 2 0 1 3 13 2 0 1 1 1 0
4 13 29 904 55 1 2 3100 1 2 1 1 2 12 1 2 5 1 0 1 1 1 0
4 3 19 490 106 1 2 11000 1 2 2 2 2 12 1 2 26 2 0 1 1 2 0
4 9 93 771 15 1 4 1600 3 4 1 2 2 12 4 2 18 2 2 1 1 2 0
4 13 78 362 15 1 2 2000 3 2 1 1 2 12 4 3 6 1 0 1 1 1 0
4 17 136 540 52 1 2 2400 0 2 1 1 2 0 1 2 6 1 0 1 1 1 0
4 9 86 979 13 1 2 1690 1 3 1 1 2 12 4 3 5 1 0 1 1 2 0
4 3 9 1557 112 1 6 14000 1 3 2 2 2 0 1 3 33 2 0 1 1 2 2
4 9 118 86 61 1 2 2500 0 1 1 1 2 0 1 3 10 2 0 1 1 1 0
4 9 20 408 12 1 2 1800 3 4 1 2 2 36 4 3 6 1 0 1 1 2 0
4 12 54 826 60 1 2 4800 0 2 1 1 1 0 1 3 6 1 0 1 1 1 0
4 13 78 1559 20 1 2 2000 3 3 1 3 2 24 4 2 15 1 2 0 0 0 2
4 17 136 765 89 1 0 3500 0 2 1 2 0 0 0 2 11 2 0 1 1 1 0
4 13 78 245 18 1 4 2000 3 1 0 1 2 12 4 3 6 1 0 1 1 2 0
4 4 69 690 15 1 2 1480 3 3 1 1 2 24 4 2 6 1 1 1 1 1 1
4 1 159 1059 70 1 2 2000 0 2 2 1 2 0 1 1 17 1 0 1 1 0 0
4 6 89 87 35 1 2 3500 0 1 1 1 2 0 1 2 6 1 0 1 1 1 0
4 9 118 881 26 1 2 1650 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
4 14 16 115 20 1 4 2300 3 5 1 3 2 24 1 1 30 2 0 1 1 1 0
4 13 143 201 122 1 2 3500 0 3 2 2 2 0 1 3 6 1 0 1 1 1 0
4 7 148 126 10 1 4 2980 1 3 1 1 2 12 1 1 30 0 0 0 0 0 0
4 13 85 1399 82 1 2 2300 0 2 2 1 2 0 1 2 5 1 0 1 1 1 0
4 6 40 668 11 1 7 2500 3 5 0 2 2 36 4 1 33 2 2 1 1 2 2
4 13 78 691 24 1 2 2050 1 3 0 2 2 24 4 1 16 2 2 1 1 2 0
4 1 49 774 61 1 2 2000 1 1 1 1 2 36 5 2 8 1 0 0 0 0 0
4 13 55 1385 56 1 2 3500 0 2 1 1 2 0 1 2 5 1 0 1 1 1 0
4 13 37 543 60 1 2 2500 0 1 1 1 2 0 1 3 6 1 0 1 1 2 2
4 6 75 196 59 1 2 3800 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 11 6 136 62 1 2 1600 0 1 1 1 2 0 1 2 8 2 0 1 1 2 0
4 12 22 1058 40 1 2 6000 1 1 1 1 2 12 1 3 6 1 0 1 1 1 2
4 13 78 24 15 1 2 1600 3 3 0 3 2 12 4 1 17 2 0 1 1 1 0
4 3 39 970 61 1 2 10000 1 1 1 1 2 36 1 3 24 2 0 1 1 2 0
4 6 75 1602 14 1 2 2000 3 3 1 1 2 12 4 3 6 0 2 0 0 0 0
4 6 68 217 35 1 2 3700 0 1 0 1 1 0 1 3 5 1 0 1 1 1 0
4 6 40 398 15 1 2 3150 3 4 1 2 2 24 1 3 33 2 0 1 1 2 2
4 12 106 751 37 1 2 4700 1 1 1 1 1 12 1 3 6 1 0 1 1 2 0
4 5 156 1444 53 1 2 4500 0 1 1 1 1 0 1 3 6 1 0 1 1 2 2
4 3 162 827 126 1 2 13000 1 2 2 2 2 36 1 1 31 2 0 1 1 2 2
4 1 33 17 12 1 4 1200 3 4 1 2 2 12 4 2 6 0 0 0 0 0 0
4 13 29 1224 62 1 2 3500 1 2 1 1 2 12 1 2 6 1 0 1 1 1 0
4 3 19 615 103 1 2 11000 1 3 2 2 2 12 1 1 11 2 0 1 1 1 0
4 12 63 741 33 1 2 6000 1 1 1 1 2 36 1 1 6 1 0 1 1 2 2
4 13 58 528 49 1 2 3000 0 1 1 1 1 0 1 3 6 1 0 1 1 1 0
4 13 78 362 18 1 2 1500 3 3 1 1 2 12 4 3 6 1 0 1 1 1 0
4 13 29 588 54 1 2 3600 1 2 1 1 2 0 1 1 11 1 0 1 1 1 0
4 12 26 512 109 1 2 7000 0 2 1 1 2 0 1 1 19 2 0 1 1 1 0
4 13 29 394 56 1 2 3300 1 2 1 1 2 12 1 3 6 1 0 1 1 1 0
4 4 125 1522 54 1 2 1800 0 1 1 1 2 0 1 1 18 1 0 1 1 1 0
4 5 8 431 39 1 2 3800 0 1 0 1 2 0 1 1 6 1 0 1 1 2 0
4 12 76 1203 49 1 8 6000 1 1 1 1 2 12 1 2 24 2 0 1 1 2 0
4 3 133 1455 57 1 2 10000 1 1 2 1 1 24 1 3 6 1 0 1 1 1 0
4 17 152 243 82 1 2 2500 0 2 2 1 2 0 1 3 22 1 0 1 1 1 0
4 13 58 620 57 1 2 3200 0 1 1 1 1 0 1 2 6 1 0 1 1 1 0
4 6 64 918 41 1 2 3600 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
4 9 118 454 25 1 2 1550 3 1 1 1 2 12 4 3 3 0 0 0 0 0 0
4 17 128 1583 25 1 2 1900 1 1 0 1 2 12 4 3 3 0 0 0 0 0 0
4 10 157 1344 25 1 2 2600 3 1 0 1 2 12 4 3 1 1 2 1 1 1 2
4 13 37 1087 52 1 2 2700 0 1 1 1 1 0 1 3 5 1 0 1 1 1 0
4 12 26 753 64 1 2 6500 0 3 1 1 2 0 1 3 6 1 0 1 1 2 1
4 17 67 1415 125 1 2 3500 0 3 2 2 1 0 1 1 5 1 0 1 1 1 0
4 1 49 1575 17 1 1 2151 0 1 0 1 2 0 1 2 18 1 0 2 2 1 0
4 13 74 424 23 1 2 1700 1 4 1 2 2 12 4 3 6 1 2 1 1 1 0
4 17 53 987 75 1 2 3000 0 2 1 1 2 0 1 -2 14 1 0 0 0 1 0
4 9 86 841 25 1 2 1700 3 3 1 1 2 12 4 2 14 2 1 1 1 1 0
4 9 93 1039 16 1 2 1800 3 5 1 2 2 12 4 2 5 1 2 1 1 1 2
4 13 58 896 46 1 2 3500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 12 160 811 35 1 2 6200 1 1 1 1 2 36 1 3 6 1 0 1 1 2 0
4 17 7 1185 20 1 1 1250 5 1 1 1 2 24 4 3 3 0 0 0 0 0 0
4 8 47 643 53 1 2 7600 1 2 0 1 2 12 1 3 7 1 0 1 1 2 2
4 9 86 1366 38 1 2 1700 3 1 0 1 2 24 1 2 5 1 0 1 1 1 0
4 12 76 1276 40 1 2 5000 1 1 1 1 1 24 1 1 6 1 0 1 1 2 0
4 8 146 52 54 1 2 8400 1 1 0 1 2 12 1 3 38 2 0 1 1 1 2
4 12 129 263 12 1 2 2760 1 4 1 1 2 12 4 1 6 1 0 1 1 2 0
4 13 41 1243 49 1 2 3800 1 1 1 1 2 12 1 3 6 1 0 1 1 1 0
4 13 85 1263 145 1 2 3600 0 4 2 2 2 0 1 3 27 1 0 1 1 2 2
4 8 32 1234 59 1 2 9500 1 1 2 1 2 12 1 2 31 2 0 1 1 2 2
4 3 19 54 97 1 2 12300 1 2 2 1 2 36 1 2 31 2 0 1 1 2 0
4 12 129 263 15 1 2 2930 1 4 1 2 2 12 4 3 6 1 0 1 1 2 0
4 8 95 1389 59 1 2 7500 0 1 1 1 2 0 1 1 33 2 0 1 1 1 0
4 12 129 1586 16 1 2 3290 1 3 1 1 2 12 4 3 18 2 0 1 1 2 0
4 6 89 1395 33 1 2 3800 0 1 1 1 1 0 3 2 6 1 0 1 1 1 0
4 6 151 1028 76 1 2 4500 1 1 2 1 2 12 1 2 26 2 0 1 1 1 0
4 17 136 932 56 1 2 2300 0 2 1 1 1 0 1 3 6 1 0 1 1 1 0
4 10 13 1459 42 1 2 4000 0 1 1 1 2 0 3 3 6 1 0 1 1 1 0
4 12 76 1596 25 1 2 3000 3 3 1 2 2 12 4 1 31 2 0 0 0 0 2
4 13 55 1082 53 1 2 3700 0 1 1 1 1 0 1 2 5 1 0 1 1 1 0
4 13 29 1224 60 1 2 3800 1 2 1 1 2 12 1 3 6 1 0 1 1 1 0
4 12 76 406 32 1 2 5200 0 1 1 1 2 0 1 3 5 1 0 1 1 2 2
4 8 47 604 10 1 2 3000 3 4 2 2 2 12 4 3 24 2 2 1 1 2 2
4 17 128 1439 20 1 2 1500 3 4 1 1 2 12 4 1 18 2 0 0 0 0 0
4 13 78 290 15 1 2 1500 3 3 0 2 2 36 4 2 11 0 2 0 0 0 0
4 17 7 1149 35 1 2 1750 5 1 1 1 2 24 4 2 10 2 1 2 2 2 2
