城市 区 方位 房屋名 大小 租赁方式 朝向 月租 计费方式 几室 几厅 几卫 入住 租期 看房 所在楼层 总楼高 电梯 车位 用水 用电 燃气 供暖 
3 10 96 1068 71 1 2 6000 0 2 1 1 2 0 5 3 7 1 0 1 1 1 0
3 16 8 1087 28 1 2 2500 0 1 1 1 2 0 5 2 4 1 0 2 2 1 0
3 9 69 1246 83 1 2 2800 0 2 1 1 2 0 5 2 4 1 0 1 1 1 0
3 16 21 197 15 2 2 1300 3 2 1 1 2 12 4 2 6 1 2 1 1 1 0
3 9 130 391 83 1 2 1500 0 2 1 1 2 0 5 1 13 1 0 0 0 0 0
3 4 121 648 56 1 2 3800 0 1 1 1 2 0 5 2 6 1 0 1 1 1 0
3 13 120 778 70 1 2 1800 0 2 1 1 2 0 5 2 17 1 0 1 1 0 0
3 16 21 197 20 2 2 1650 3 4 1 2 2 12 4 3 5 1 0 1 1 1 0
3 16 21 197 20 2 2 1500 3 3 1 1 2 12 4 3 5 1 0 1 1 1 0
3 9 142 980 20 2 2 2200 3 3 1 3 2 12 4 3 6 0 2 0 0 0 0
3 2 55 1009 40 1 2 4200 0 1 1 1 1 0 1 2 6 1 0 1 1 1 0
3 1 28 863 105 1 2 12000 1 2 2 2 2 12 5 2 9 2 0 1 1 1 0
3 15 157 342 28 1 2 1600 0 1 0 1 2 0 5 2 6 1 0 1 1 1 0
3 4 159 1248 15 2 2 2500 3 3 1 1 2 12 4 2 6 1 0 1 1 1 0
3 12 20 217 42 1 2 6300 1 1 1 1 1 12 5 3 7 2 0 1 1 2 2
3 9 98 1254 74 1 2 3800 1 2 1 1 1 12 5 3 6 1 0 1 1 1 0
3 9 62 1341 15 2 2 1800 3 2 0 1 2 12 4 3 6 1 0 1 1 2 0
3 9 30 640 15 2 2 1780 3 4 0 4 2 12 4 1 14 2 0 1 1 2 0
3 10 96 736 60 1 2 4700 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 2 18 899 12 2 2 2760 1 4 1 2 2 24 4 1 28 2 0 1 1 1 0
3 6 63 556 117 1 2 3300 0 3 2 2 2 0 5 3 7 1 0 1 1 1 0
3 10 68 1554 31 1 2 5800 1 1 0 1 2 24 5 2 7 1 0 1 1 1 0
3 9 62 1574 23 2 2 1950 3 3 1 2 2 12 4 2 33 0 0 0 0 0 0
3 4 121 825 36 1 2 3600 1 1 0 1 1 36 5 3 6 1 0 1 1 1 0
3 15 100 17 25 2 2 1280 1 3 1 1 2 12 4 3 11 2 0 1 1 2 0
3 10 35 309 33 1 2 4600 1 1 1 1 1 36 5 3 5 1 0 1 1 1 2
3 9 73 1403 95 1 2 3500 1 2 2 1 2 12 5 3 6 1 0 1 1 2 2
3 6 32 1364 12 2 4 1650 3 1 0 1 2 12 4 3 3 0 0 0 0 0 2
3 1 49 1270 99 1 2 12800 0 3 1 1 2 0 5 2 20 2 0 1 1 2 2
3 13 148 337 8 2 2 1080 1 4 1 1 2 12 4 3 14 0 2 0 0 0 2
3 9 65 508 98 1 2 3800 0 3 2 1 2 0 5 3 18 2 0 1 1 1 0
3 10 46 186 40 1 2 5000 0 1 1 1 2 0 5 2 6 1 0 1 1 1 0
3 9 30 1357 15 2 2 1500 3 3 1 3 2 12 4 2 6 1 2 1 1 1 0
3 9 33 921 79 1 2 3200 0 2 2 1 2 0 5 2 6 1 0 1 1 1 0
3 11 23 618 31 1 2 3800 0 1 0 1 1 0 5 3 6 1 0 1 1 2 0
3 9 73 446 25 1 2 1900 5 1 0 1 2 12 4 1 6 1 2 1 1 2 0
3 9 153 1238 25 2 2 2000 3 3 1 1 2 12 4 2 11 2 2 1 1 1 0
3 9 130 1014 65 1 2 2500 0 1 1 1 2 0 5 3 17 1 0 2 2 1 0
3 9 30 1357 20 2 2 1500 3 3 1 1 2 12 4 2 6 1 0 1 1 1 0
3 9 112 649 50 1 2 3400 0 1 1 1 1 0 5 3 6 1 0 1 1 2 0
3 4 159 1457 43 1 2 3600 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 98 412 74 1 2 3800 1 2 1 1 1 12 5 1 6 1 0 1 1 1 0
3 4 47 764 34 1 2 3500 0 1 0 1 2 0 5 3 5 1 0 1 1 1 0
3 10 68 1215 37 1 2 4800 0 1 1 1 2 0 5 2 6 1 0 1 1 2 0
3 12 59 715 14 2 4 3100 3 4 1 2 2 24 4 2 28 0 0 0 0 0 0
3 16 21 4 22 2 2 1900 3 4 2 2 2 24 4 2 5 1 2 1 1 1 0
3 6 91 798 65 1 2 2000 0 1 1 1 2 0 5 3 18 1 0 1 1 1 0
3 10 35 1451 83 1 2 6500 1 2 1 1 2 36 5 3 6 1 0 1 1 1 1
3 4 121 1380 59 1 2 4500 1 2 1 1 2 24 5 3 6 1 0 1 1 1 0
3 6 91 1214 70 1 2 3500 0 2 1 1 2 0 5 1 12 1 0 1 1 1 0
3 9 30 1135 20 2 2 1680 3 3 0 3 2 12 4 2 18 1 2 1 1 1 0
3 9 130 1511 81 1 2 2300 0 2 1 1 2 0 5 2 4 1 0 1 1 2 2
3 12 59 15 37 1 2 7500 1 1 0 1 2 12 5 3 7 1 0 1 1 1 0
3 16 144 224 57 1 2 2500 0 2 1 1 2 0 5 3 6 1 0 1 1 2 2
3 12 20 762 14 2 2 4200 3 4 2 2 2 12 4 3 29 2 0 1 1 2 0
3 1 49 827 62 1 1 11000 1 2 1 1 2 24 5 2 26 2 0 1 1 2 2
3 9 112 800 32 1 2 3500 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 14 13 422 10 2 4 1360 1 4 1 2 2 12 4 1 6 1 2 1 1 2 0
3 17 67 1581 11 2 2 1260 1 4 1 2 2 12 4 3 18 2 2 1 1 2 0
3 14 131 277 6 2 2 1060 1 3 1 1 2 12 4 3 14 0 0 0 0 0 0
3 1 71 855 101 1 2 12000 1 2 2 1 1 36 5 1 25 2 0 1 1 2 2
3 9 112 1115 43 1 2 3500 0 1 1 1 2 0 5 2 6 1 0 1 1 1 0
3 10 29 1084 57 1 2 7000 1 2 0 1 1 12 5 2 6 1 0 1 1 1 0
3 10 3 327 40 1 2 6000 0 1 1 1 2 0 5 3 6 1 0 1 1 2 0
3 12 164 1191 49 1 2 7200 1 1 1 1 2 24 5 3 7 1 0 1 1 2 2
3 3 39 622 15 2 4 1900 3 4 1 1 2 24 4 2 27 1 0 1 1 1 0
3 11 24 944 40 1 2 4200 0 1 1 1 2 0 5 2 6 1 0 1 1 2 1
3 10 68 85 46 1 2 6500 1 2 0 1 2 12 5 2 6 1 0 1 1 1 0
3 10 3 1459 50 1 2 6200 1 2 0 1 2 36 5 2 6 1 0 1 1 1 0
3 9 30 547 12 2 2 1500 3 3 0 3 2 12 4 2 6 1 2 1 1 1 0
3 16 140 759 15 2 2 1890 1 3 1 1 2 12 4 3 6 1 2 1 1 2 0
3 14 13 422 14 2 2 1490 1 4 1 2 2 12 4 1 6 2 2 1 1 2 0
3 9 51 1541 29 1 2 3800 0 1 1 1 2 0 5 2 5 1 0 1 1 2 0
3 10 68 41 10 2 2 2800 3 4 1 2 2 12 4 1 26 2 0 1 1 1 2
3 10 43 256 62 1 2 4600 0 2 1 1 2 0 5 3 29 2 0 1 1 1 0
3 11 143 331 55 1 2 4200 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 1 163 62 91 1 2 11500 1 2 1 1 2 12 5 1 31 2 0 1 1 2 0
3 9 130 1544 100 1 2 2200 0 2 2 1 2 0 5 2 6 1 0 1 1 1 0
3 9 30 1357 18 2 2 1400 3 3 1 1 2 12 4 1 6 1 2 1 1 1 0
3 9 116 356 31 1 2 3800 0 1 0 1 1 0 5 2 6 1 0 1 1 1 0
3 10 45 1417 40 1 2 5500 1 1 1 1 2 0 5 2 6 1 0 1 1 1 0
3 10 38 522 56 1 2 5300 0 1 1 1 2 0 5 2 28 2 0 1 1 1 0
3 9 57 124 10 2 2 2230 1 3 1 1 2 12 4 1 6 1 0 1 1 2 0
3 9 125 703 88 1 2 2500 0 2 2 1 2 0 5 1 6 1 0 1 1 1 2
3 2 152 1500 30 1 4 4300 0 1 0 1 2 0 5 2 5 1 0 1 1 1 0
3 12 20 876 12 2 2 3950 3 4 2 2 2 12 4 2 28 2 0 1 1 2 0
3 10 129 1219 28 2 2 3100 3 4 1 1 2 12 4 2 6 1 0 1 1 2 0
3 7 42 1090 10 2 4 2400 1 4 1 1 2 24 4 3 6 1 0 1 1 1 0
3 9 44 758 41 1 2 2500 0 1 1 1 2 0 5 1 29 1 0 2 2 1 0
3 9 116 875 30 1 2 3000 0 1 1 1 1 0 5 3 6 1 0 1 1 1 0
3 10 43 743 79 1 2 5500 0 2 2 1 2 0 5 3 12 2 0 1 1 2 0
3 1 6 1345 142 1 2 14000 1 3 2 2 1 36 5 3 34 2 0 1 1 2 2
3 11 143 323 34 1 2 4200 0 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 16 111 1060 29 1 2 1680 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
3 16 111 494 29 1 2 1680 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
3 16 21 369 12 2 2 1600 3 3 0 1 2 12 4 2 18 2 2 1 1 2 2
3 16 21 369 14 2 2 1600 3 4 2 2 2 12 4 2 18 2 2 1 1 2 2
3 1 49 1165 59 1 8 10000 1 2 1 1 2 12 5 2 6 1 0 1 1 2 1
3 10 29 141 53 1 2 5500 1 1 1 1 2 36 5 2 5 1 0 1 1 2 0
3 10 68 196 50 1 2 6000 1 1 1 1 2 12 5 1 6 1 0 1 1 1 0
3 16 21 369 14 2 2 1600 3 3 1 1 2 12 4 1 18 2 2 1 1 2 2
3 6 91 1155 65 1 2 2500 0 3 1 1 2 0 5 3 6 1 0 1 1 1 0
3 1 6 1222 170 1 2 15000 1 3 2 2 2 36 5 3 32 2 0 1 1 2 2
3 11 24 580 49 1 2 4500 0 2 0 1 2 0 5 3 6 1 0 1 1 2 2
3 11 143 544 39 1 2 4000 0 1 1 1 2 0 5 3 5 1 0 1 1 1 0
3 10 3 1375 30 1 2 4800 0 1 1 1 2 0 5 1 6 1 0 1 1 2 0
3 16 21 369 13 2 2 1600 3 4 2 2 2 12 4 2 18 2 2 1 1 2 2
3 16 21 369 14 2 2 1600 3 3 0 1 2 12 4 2 18 2 2 1 1 2 2
3 9 130 1498 100 1 2 2200 0 2 2 1 2 0 5 3 17 1 0 1 1 1 0
3 15 133 1123 90 1 2 1500 0 3 1 1 2 0 5 2 16 1 0 1 1 1 0
3 16 21 369 10 2 2 1600 3 4 2 2 2 12 4 2 18 2 2 1 1 2 2
3 12 20 429 46 1 2 7300 1 1 1 1 2 24 5 3 4 1 0 1 1 2 2
3 6 63 1056 66 1 2 3000 0 3 1 1 2 0 5 3 6 1 0 1 1 2 0
3 4 17 1287 49 1 2 3700 0 1 1 1 2 0 5 -2 6 1 0 1 1 1 0
3 9 73 717 20 2 2 1800 1 4 1 2 2 12 4 3 6 1 2 1 1 2 0
3 10 3 607 52 1 2 6500 0 2 1 1 2 0 5 1 6 1 0 1 1 1 2
3 10 46 90 91 1 2 6800 1 2 2 1 2 24 5 1 24 2 0 1 1 1 0
3 10 68 1377 46 1 4 6000 0 1 1 1 1 0 1 3 18 2 0 1 1 2 0
3 16 21 918 18 2 2 1100 3 3 1 1 2 12 4 1 11 1 1 1 1 1 0
3 2 90 54 25 1 1 2600 3 1 0 1 2 12 4 3 1 1 2 1 1 1 0
3 9 130 584 66 1 2 2200 0 2 2 1 2 0 5 3 5 1 0 1 1 1 0
3 12 59 782 16 2 2 4550 3 4 2 2 2 12 4 1 30 0 2 1 1 2 0
3 10 46 751 25 2 2 2800 3 3 2 2 2 24 4 1 30 2 2 1 1 2 0
3 12 59 1604 52 1 2 7800 0 1 1 1 2 0 5 2 27 2 0 1 1 1 2
3 4 132 1185 20 2 2 3100 3 3 2 2 2 12 4 3 34 2 0 1 1 1 0
3 11 162 103 13 1 2 3000 1 1 0 1 2 36 5 3 6 1 0 1 1 1 0
3 1 110 641 80 1 6 13500 1 2 1 1 1 36 5 3 6 1 0 1 1 1 0
3 9 98 1198 45 1 2 3500 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 15 133 204 62 1 2 1600 0 1 1 1 2 0 5 2 8 2 0 1 1 2 0
3 12 145 891 9 2 1 3590 1 3 1 1 2 12 4 3 28 0 0 0 0 0 0
3 10 46 751 28 2 2 3100 3 3 0 3 2 12 4 3 24 2 2 1 1 2 0
3 9 142 100 18 2 2 2200 3 3 1 3 2 12 4 1 6 1 0 1 1 2 0
3 4 17 611 48 1 2 4000 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 60 1031 47 1 2 3800 0 1 1 1 2 0 5 3 7 1 0 1 1 1 0
3 16 52 1536 29 1 2 1899 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
3 10 68 1582 44 1 2 6300 0 1 1 1 1 12 5 3 24 2 0 1 1 2 0
3 4 89 170 44 1 2 4500 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 4 89 1395 13 2 4 2490 1 4 1 2 2 12 4 1 4 1 0 1 1 2 0
3 4 159 625 42 1 2 3700 0 1 1 1 1 0 5 3 7 2 0 1 1 2 0
3 16 140 553 18 2 2 1800 3 4 1 2 2 12 4 3 6 1 0 1 1 1 0
3 12 145 1337 75 1 2 8500 1 2 2 1 2 12 5 1 7 1 0 1 1 1 0
3 15 157 1524 40 1 2 1700 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 10 43 575 81 1 2 6500 1 2 2 1 2 36 5 1 15 2 0 1 1 2 0
3 16 21 1510 20 2 2 1800 3 3 1 1 2 12 4 2 18 0 0 0 0 0 0
3 4 159 945 39 1 2 3800 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 7 139 421 27 1 2 3900 0 1 0 1 2 0 5 1 4 1 0 1 1 1 0
3 9 142 1309 28 2 2 2200 3 3 1 3 2 12 4 3 14 0 0 0 0 0 0
3 9 33 1304 79 1 2 3600 0 2 1 1 2 0 5 1 6 1 0 1 1 1 0
3 9 30 837 25 2 2 2100 3 3 1 1 2 12 4 2 6 1 2 1 1 2 0
3 9 130 821 109 1 2 3000 0 2 2 1 2 12 5 2 6 1 0 1 1 1 2
3 1 71 341 112 1 2 12000 1 2 2 2 2 24 5 2 21 2 0 1 1 1 0
3 9 112 1122 15 2 4 2100 3 4 1 1 2 12 4 3 6 1 1 1 1 2 2
3 9 112 238 37 1 4 3650 0 2 1 1 2 0 5 1 23 2 0 2 2 1 0
3 1 49 1165 66 1 1 15000 1 3 1 1 2 36 5 3 5 1 0 1 1 2 1
3 9 130 612 106 1 2 2300 0 3 1 1 2 0 5 2 11 2 0 1 1 1 0
3 1 28 775 64 1 2 10000 1 1 1 1 1 36 5 1 30 2 0 1 1 2 0
3 6 63 792 52 1 2 2300 0 2 1 1 2 0 5 2 6 1 0 1 1 1 0
3 9 73 1095 53 1 2 3200 0 1 1 1 2 0 5 2 6 1 0 1 1 1 0
3 10 68 1442 11 2 1 3090 1 3 1 1 2 12 4 2 29 0 0 0 0 0 0
3 9 30 1491 22 2 2 1650 5 4 0 3 2 12 4 3 6 1 0 1 1 2 0
3 11 24 580 39 1 2 4300 0 1 1 0 2 0 5 3 6 1 0 1 1 2 2
3 10 45 809 42 1 2 5500 1 1 1 1 2 12 5 1 6 1 0 1 1 1 0
3 4 132 1185 18 2 6 2600 3 4 1 2 2 12 4 1 33 2 0 1 1 1 0
3 10 38 522 90 1 2 7000 0 2 2 1 2 0 5 2 27 2 0 1 1 1 0
3 1 71 47 106 1 2 15000 1 2 2 1 2 36 5 1 11 2 0 1 1 1 0
3 6 80 797 83 1 2 2500 0 1 1 1 2 0 5 3 4 1 0 1 1 1 0
3 12 20 476 62 1 2 9000 1 2 1 1 2 36 5 2 24 2 0 1 1 2 0
3 1 25 1525 91 1 6 9500 1 2 2 1 2 36 4 2 18 2 0 1 1 1 0
3 10 38 522 90 1 2 5800 0 2 2 1 2 0 5 2 26 2 0 1 1 1 0
3 10 160 1091 68 1 2 6500 1 2 1 1 2 24 5 3 6 1 0 1 1 1 2
3 12 59 777 65 1 2 8800 1 2 2 1 2 36 5 3 7 1 0 1 1 2 2
3 16 140 419 20 2 2 1800 3 3 1 1 2 12 4 1 13 0 0 0 0 0 0
3 9 44 10 89 1 2 3500 0 2 2 1 2 0 5 1 16 2 0 1 1 2 2
3 1 74 89 99 1 2 12000 0 2 2 1 1 0 5 1 35 2 0 1 1 2 0
3 2 152 18 38 1 6 4300 1 1 1 1 2 12 5 1 6 1 0 1 1 1 0
3 4 47 741 18 2 2 2700 3 3 1 1 2 12 4 2 21 1 0 0 0 0 0
3 7 139 1431 17 2 1 2800 3 4 1 1 2 0 4 1 31 2 0 1 1 1 0
3 13 93 704 18 2 2 1200 3 5 1 3 2 12 4 2 3 0 0 0 0 0 0
3 6 63 445 10 2 4 1290 1 4 1 2 2 12 4 3 10 2 0 1 1 2 0
3 10 68 114 65 1 2 6800 1 2 1 1 2 24 1 3 18 2 0 1 1 1 0
3 11 24 164 36 1 2 4200 1 1 0 1 1 12 5 1 6 1 0 1 1 2 0
3 6 63 445 13 2 2 1530 1 3 1 1 2 12 4 2 6 1 0 1 1 2 0
3 6 63 445 13 2 2 1630 1 4 1 2 2 12 4 3 9 2 0 1 1 2 0
3 17 67 1581 8 2 4 1060 1 3 1 1 2 12 4 1 24 2 2 1 1 2 0
3 10 68 117 64 1 3 6700 1 1 1 1 1 24 5 3 23 2 0 1 1 2 0
3 9 44 1259 73 1 2 3000 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 130 1384 83 1 2 2800 0 3 1 1 2 0 5 2 6 1 0 1 1 1 0
3 15 84 1507 105 1 2 1600 0 2 2 2 2 0 5 -2 6 1 0 1 1 1 0
3 9 44 1356 87 1 2 3400 0 2 2 1 2 0 5 2 11 2 0 1 1 1 0
3 17 67 1581 11 2 2 1290 1 4 1 2 2 12 4 2 18 0 0 0 0 0 0
3 11 162 1113 31 1 4 3800 1 1 1 1 2 12 5 2 3 1 0 1 1 1 0
3 12 59 740 44 1 2 9800 0 1 1 1 2 0 5 3 30 2 0 1 1 2 2
3 9 137 643 101 1 2 1800 0 3 2 1 2 0 5 1 6 1 0 1 1 1 0
3 17 67 1581 11 2 2 1260 1 4 1 2 2 12 4 3 18 2 2 1 1 2 0
3 4 121 648 56 1 2 3800 0 1 1 1 1 0 1 3 6 1 0 1 1 1 1
3 9 73 843 116 1 2 2400 1 3 2 2 2 24 5 2 14 1 0 1 1 2 0
3 17 67 1581 11 2 4 1090 1 4 1 2 2 12 4 3 18 2 2 1 1 2 0
3 9 136 771 75 1 2 2500 0 2 2 1 2 0 5 3 14 2 0 1 1 1 0
3 10 45 1475 93 1 2 7000 1 2 1 1 2 0 5 1 22 2 0 1 1 1 0
3 10 119 1584 90 1 2 6400 1 2 2 1 2 24 5 3 10 1 0 0 0 2 0
3 17 67 1581 11 2 2 1260 1 4 1 2 2 12 4 3 18 2 2 1 1 2 0
3 9 44 1356 52 1 2 2600 0 1 1 1 1 0 2 2 5 1 0 1 1 1 0
3 16 126 692 20 1 4 2200 0 1 0 1 2 0 5 3 13 2 0 1 1 1 0
3 9 98 1204 55 1 2 3100 1 2 1 1 2 12 5 2 5 1 0 1 1 1 0
3 1 74 69 106 1 2 11000 1 2 2 2 2 12 5 2 26 2 0 1 1 2 0
3 16 140 49 15 2 4 1600 3 4 1 2 2 12 4 2 18 2 2 1 1 2 0
3 9 30 375 15 2 2 2000 3 2 1 1 2 12 4 3 6 1 0 1 1 1 0
3 6 63 381 52 1 2 2400 0 2 1 1 2 0 5 2 6 1 0 1 1 1 0
3 16 21 4 13 2 2 1690 1 3 1 1 2 12 4 3 5 1 0 1 1 2 0
3 1 163 908 112 1 6 14000 1 3 2 2 2 0 5 3 33 2 0 1 1 2 2
3 16 52 308 61 1 2 2500 0 1 1 1 2 0 5 3 10 2 0 1 1 1 0
3 16 155 184 12 2 2 1800 3 4 1 2 2 36 4 3 6 1 0 1 1 2 0
3 10 160 438 60 1 2 4800 0 2 1 1 1 0 5 3 6 1 0 1 1 1 0
3 9 30 301 20 2 2 2000 3 3 1 3 2 24 4 2 15 1 2 0 0 0 2
3 6 63 1601 89 1 0 3500 0 2 1 2 0 0 0 2 11 2 0 1 1 1 0
3 9 30 1444 18 2 4 2000 3 1 0 1 2 12 4 3 6 1 0 1 1 2 0
3 14 13 1167 15 2 2 1480 3 3 1 1 2 24 4 2 6 1 1 1 1 1 1
3 13 120 778 70 1 2 2000 0 2 2 1 2 0 5 1 17 1 0 1 1 0 0
3 4 159 321 35 1 2 3500 0 1 1 1 2 0 5 2 6 1 0 1 1 1 0
3 16 52 911 26 1 2 1650 3 1 1 1 2 12 4 3 4 0 0 0 0 0 0
3 3 39 472 20 2 4 2300 3 5 1 3 2 24 5 1 30 2 0 1 1 1 0
3 9 40 1260 122 1 2 3500 0 3 2 2 2 0 5 3 6 1 0 1 1 1 0
3 7 50 411 10 2 4 2980 1 3 1 1 2 12 5 1 30 0 0 0 0 0 0
3 9 130 1236 82 1 2 2300 0 2 2 1 2 0 5 2 5 1 0 1 1 1 0
3 4 151 449 11 2 7 2500 3 5 0 2 2 36 4 1 33 2 2 1 1 2 2
3 9 30 456 24 2 2 2050 1 3 0 2 2 24 4 1 16 2 2 1 1 2 0
3 13 122 118 61 1 2 2000 1 1 1 1 2 36 2 2 8 1 0 0 0 0 0
3 9 136 1557 56 1 2 3500 0 2 1 1 2 0 5 2 5 1 0 1 1 1 0
3 9 44 889 60 1 2 2500 0 1 1 1 2 0 5 3 6 1 0 1 1 2 2
3 4 17 1282 59 1 2 3800 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 15 133 204 62 1 2 1600 0 1 1 1 2 0 5 2 8 2 0 1 1 2 0
3 10 156 1044 40 1 2 6000 1 1 1 1 2 12 5 3 6 1 0 1 1 1 2
3 9 30 34 15 2 2 1600 3 3 0 3 2 12 4 1 17 2 0 1 1 1 0
3 1 75 627 61 1 2 10000 1 1 1 1 2 36 5 3 24 2 0 1 1 2 0
3 4 17 683 14 2 2 2000 3 3 1 1 2 12 4 3 6 0 2 0 0 0 0
3 4 16 682 35 1 2 3700 0 1 0 1 1 0 5 3 5 1 0 1 1 1 0
3 4 151 61 15 2 2 3150 3 4 1 2 2 24 5 3 33 2 0 1 1 2 2
3 10 35 1306 37 1 2 4700 1 1 1 1 1 12 5 3 6 1 0 1 1 2 0
3 11 113 1409 53 1 2 4500 0 1 1 1 1 0 5 3 6 1 0 1 1 2 2
3 1 6 1071 126 1 2 13000 1 2 2 2 2 36 5 1 31 2 0 1 1 2 2
3 13 93 452 12 2 4 1200 3 4 1 2 2 12 4 2 6 0 0 0 0 0 0
3 9 98 412 62 1 2 3500 1 2 1 1 2 12 5 2 6 1 0 1 1 1 0
3 1 74 500 103 1 2 11000 1 3 2 2 2 12 5 1 11 2 0 1 1 1 0
3 10 37 176 33 1 2 6000 1 1 1 1 2 36 5 1 6 1 0 1 1 2 2
3 9 73 1105 49 1 2 3000 0 1 1 1 1 0 5 3 6 1 0 1 1 1 0
3 9 30 375 18 2 2 1500 3 3 1 1 2 12 4 3 6 1 0 1 1 1 0
3 9 98 1522 54 1 2 3600 1 2 1 1 2 0 5 1 11 1 0 1 1 1 0
3 10 46 279 109 1 2 7000 0 2 1 1 2 0 5 1 19 2 0 1 1 1 0
3 9 98 1152 56 1 2 3300 1 2 1 1 2 12 5 3 6 1 0 1 1 1 0
3 14 131 1079 54 1 2 1800 0 1 1 1 2 0 5 1 18 1 0 1 1 1 0
3 11 143 815 39 1 2 3800 0 1 0 1 2 0 5 1 6 1 0 1 1 2 0
3 10 68 1582 49 1 8 6000 1 1 1 1 2 12 5 2 24 2 0 1 1 2 0
3 1 110 641 57 1 2 10000 1 1 2 1 1 24 5 3 6 1 0 1 1 1 0
3 6 134 898 82 1 2 2500 0 2 2 1 2 0 5 3 22 1 0 1 1 1 0
3 9 73 941 57 1 2 3200 0 1 1 1 1 0 5 2 6 1 0 1 1 1 0
3 4 89 415 41 1 2 3600 0 1 1 1 2 0 2 3 6 1 0 1 1 1 0
3 16 52 861 25 1 2 1550 3 1 1 1 2 12 4 3 3 0 0 0 0 0 0
3 6 32 158 25 1 2 1900 1 1 0 1 2 12 4 3 3 0 0 0 0 0 0
3 2 90 929 25 1 2 2600 3 1 0 1 2 12 4 3 1 1 2 1 1 1 2
3 9 44 1243 52 1 2 2700 0 1 1 1 1 0 5 3 5 1 0 1 1 1 0
3 10 46 615 64 1 2 6500 0 3 1 1 2 0 5 3 6 1 0 1 1 2 1
3 6 91 535 125 1 2 3500 0 3 2 2 1 0 5 1 5 1 0 1 1 1 0
3 13 122 768 17 1 1 2151 0 1 0 1 2 0 5 2 18 1 0 2 2 1 0
3 9 154 460 23 2 2 1700 1 4 1 2 2 12 4 3 6 1 2 1 1 1 0
3 6 15 1225 75 1 2 3000 0 2 1 1 2 0 5 -2 14 1 0 0 0 1 0
3 16 21 1245 25 2 2 1700 3 3 1 1 2 12 4 2 14 2 1 1 1 1 0
3 16 140 1562 16 2 2 1800 3 5 1 2 2 12 4 2 5 1 2 1 1 1 2
3 9 73 374 46 1 2 3500 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 10 3 29 35 1 2 6200 1 1 1 1 2 36 5 3 6 1 0 1 1 2 0
3 6 80 1096 20 2 1 1250 5 1 1 1 2 24 4 3 3 0 0 0 0 0 0
3 12 20 425 53 1 2 7600 1 2 0 1 2 12 5 3 7 1 0 1 1 2 2
3 16 21 856 38 1 2 1700 3 1 0 1 2 24 5 2 5 1 0 1 1 1 0
3 10 68 1215 40 1 2 5000 1 1 1 1 1 24 5 1 6 1 0 1 1 2 0
3 12 145 1482 54 1 2 8400 1 1 0 1 2 12 5 3 38 2 0 1 1 1 2
3 10 96 710 12 2 2 2760 1 4 1 1 2 12 4 1 6 1 0 1 1 2 0
3 9 112 266 49 1 2 3800 1 1 1 1 2 12 5 3 6 1 0 1 1 1 0
3 9 130 934 145 1 2 3600 0 4 2 2 2 0 5 3 27 1 0 1 1 2 2
3 12 164 450 59 1 2 9500 1 1 2 1 2 12 5 2 31 2 0 1 1 2 2
3 1 74 371 97 1 2 12300 1 2 2 1 2 36 5 2 31 2 0 1 1 2 0
3 10 96 710 15 2 2 2930 1 4 1 2 2 12 4 3 6 1 0 1 1 2 0
3 12 59 1234 59 1 2 7500 0 1 1 1 2 0 5 1 33 2 0 1 1 1 0
3 10 96 377 16 2 2 3290 1 3 1 1 2 12 4 3 18 2 0 1 1 2 0
3 4 159 1037 33 1 2 3800 0 1 1 1 1 0 1 2 6 1 0 1 1 1 0
3 4 121 1162 76 1 2 4500 1 1 2 1 2 12 5 2 26 2 0 1 1 1 0
3 6 63 792 56 1 2 2300 0 2 1 1 1 0 5 3 6 1 0 1 1 1 0
3 2 152 350 42 1 2 4000 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
3 10 68 178 25 2 2 3000 3 3 1 2 2 12 4 1 31 2 0 0 0 0 2
3 9 136 1170 53 1 2 3700 0 1 1 1 1 0 5 2 5 1 0 1 1 1 0
3 9 98 412 60 1 2 3800 1 2 1 1 2 12 5 3 6 1 0 1 1 1 0
3 10 68 1382 32 1 2 5200 0 1 1 1 2 0 5 3 5 1 0 1 1 2 2
3 12 20 44 10 2 2 3000 3 4 2 2 2 12 4 3 24 2 2 1 1 2 2
3 6 32 1065 20 2 2 1500 3 4 1 1 2 12 4 1 18 2 0 0 0 0 0
3 9 30 1591 15 2 2 1500 3 3 0 2 2 36 4 2 11 0 2 0 0 0 0
